CODLOC,NOMLOC,NOMALTER,codigo_provincia_id
700249,"El Bosque",NULL,70
700250,"Las Lomitas",NULL,70
700251,"Baño del Cura",NULL,70
700252,"Villa Krause","Rawson, Concepción",70
700254,"Villa Paula A.de Sarmiento",NULL,70
700256,Pocito,NULL,70
700257,"Apeadero Quiroga",NULL,70
700258,"Sánchez de Loria",NULL,70
700259,"Estación Albardón",NULL,70
700260,Coll,"Estación Coll",70
700262,"Refugio D.P.Vialidad",NULL,70
700501,"La Bebida",NULL,70
700502,Marquesado,NULL,70
700504,"La Laja",NULL,70
700505,Desamparados,NULL,70
700508,"Alto de Sierra",NULL,70
700510,"Bella Vista",NULL,70
700511,"Villa El Salvador",NULL,70
700512,"El Rincón",NULL,70
700513,"Villa el Tango",NULL,70
700514,"Colonia Fiorito",NULL,70
700515,"Villa Bolaños",NULL,70
700516,"Colonia Gutiérrez","Estación Pedro Echagüe",70
700517,"Dos Acequias",NULL,70
700518,"Barrio Ruta 40",NULL,70
700519,"Punta del Médano",NULL,70
700520,"Colonia Fiscal",NULL,70
700521,"Las Lagunas",NULL,70
700522,"Gran China",NULL,70
700523,"La Legua",NULL,70
700524,Trinidad,NULL,70
700525,Zonda,NULL,70
740002,"San Luis",NULL,74
740004,"Villa Mercedes",Mercedes,74
740006,"Justo Daract",NULL,74
740008,Merlo,NULL,74
740010,"La Toma",NULL,74
740012,Quines,Quinés,74
740014,"Juana Koslay",NULL,74
740016,Tilisarao,NULL,74
740018,Concarán,Dolores,74
740020,"Santa Rosa del Conlara","Adolfo Rodríguez Saa, Pisco Yacú",74
740022,"San Francisco del Monte de Oro","San Francisco",74
740024,Naschel,NULL,74
740026,"Buena Esperanza",NULL,74
740028,Candelaria,NULL,74
740030,Luján,NULL,74
740032,Unión,NULL,74
740034,Beazley,NULL,74
740036,"Nueva Galia",NULL,74
740040,"El Volcán",NULL,74
740042,Arizona,NULL,74
740043,"Alto Pelado",NULL,74
740044,"San Martín",NULL,74
740046,Fortuna,NULL,74
740048,Fraga,NULL,74
740050,"Villa Reynolds",NULL,74
740052,"El Trapiche",NULL,74
740053,"La Tranca",NULL,74
740054,"La Chañarienta",NULL,74
740055,"Santa Rosa",NULL,74
740056,"Bella Vista",NULL,74
740057,"La Botija",NULL,74
740058,"Pozo del Barreal",NULL,74
740059,"La Pampa Grande",NULL,74
740060,"El Baldecito",NULL,74
740061,Baldecito,NULL,74
740062,"Baldes de Quines",NULL,74
740063,"Balde de Escudero",NULL,74
740064,Lafinur,NULL,74
740065,Talita,NULL,74
740066,"Punta del Agua",NULL,74
740067,"Las Chilcas",NULL,74
740068,"Rodeo Viejo",NULL,74
740069,"Las Aguadas",NULL,74
740070,"Villa de Praga",NULL,74
740071,"Paso Grande",NULL,74
740072,"La Esquina",NULL,74
740073,"La Punilla",Punilla,74
740074,"Villa del Carmen",NULL,74
740075,"La Estanzuela",NULL,74
740076,Papagayos,NULL,74
740077,"Villa Larca",NULL,74
740078,Balcarce,NULL,74
740079,Cortaderas,NULL,74
740080,"Los Molles",NULL,74
740081,Carpintería,NULL,74
740082,Renca,NULL,74
740083,"Juan Llerena",NULL,74
740084,"San José del Morro",NULL,74
740085,"Coronel Alzogaray",NULL,74
740086,Cramer,NULL,74
740087,Pedernera,NULL,74
740088,"Río Quinto",NULL,74
740089,"Parada Las Vizcacheras",NULL,74
740090,"Juan Jorba",NULL,74
740091,Saladillo,NULL,74
740092,"La Totora",Totoral,74
740093,"La Petra",NULL,74
740094,"San Gerónimo",NULL,74
740095,"Embalse La Florida",NULL,74
740096,Tamboreo,NULL,74
740097,"Paso del Rey",NULL,74
740099,"Leandro N. Alem",NULL,74
740101,Potrerillo,NULL,74
740102,"Puerta de la Quebrada",NULL,74
740103,"Pozo del Tala",NULL,74
740104,Barrial,NULL,74
740105,"Hipólito Yrigoyen",Nogolí,74
740106,Vizcachera,NULL,74
740107,"Villa de la Quebrada",NULL,74
740108,"Represa del Chañar",NULL,74
740110,"San Isidro",NULL,74
740111,"San Pedro",NULL,74
740112,"Los Araditos",NULL,74
740113,"Estancia El Médano",NULL,74
740115,"El Dichoso",NULL,74
740116,"San Antonio",NULL,74
740117,Hualtarán,NULL,74
740118,"La Calera",NULL,74
740119,"Naranjo Esquina",NULL,74
740120,"Represa del Carmen",NULL,74
740121,"El Portezuelo",NULL,74
740123,Balde,NULL,74
740124,Chosmes,NULL,74
740125,"Alto Pencoso",NULL,74
740126,Jarilla,NULL,74
740127,"Villa General Roca",NULL,74
740128,"Arbol Solo",NULL,74
740130,"Lomas Blancas",NULL,74
740131,Mataco,NULL,74
740132,"Daniel Donovan",NULL,74
740133,"Juan W. Gez",NULL,74
740134,"Eleodoro Lobos",NULL,74
740135,"Comandante Granville",NULL,74
740136,"Liborio Luna",NULL,74
740137,Lavaisse,NULL,74
740138,"Las Isletas",NULL,74
740139,"Nueva Escocia",NULL,74
740140,Caldenadas,NULL,74
740141,Chalanta,NULL,74
740142,Travesía,NULL,74
740144,"Desvío Chischaca",NULL,74
740145,"La Seña",NULL,74
740146,Cazador,NULL,74
740147,Zanjitas,NULL,74
740148,"La Costa",NULL,74
740149,Gorgonta,NULL,74
740150,Donado,NULL,74
740151,Mosmota,NULL,74
740152,"Salinas del Bebedero",NULL,74
740153,"Alto Blanco",NULL,74
740154,"Las Tres Marías",NULL,74
740156,Varela,NULL,74
740157,"Colonia Santa Virginia",NULL,74
740158,"San Martín del Alto Negro",NULL,74
740159,"El Mangrullo",NULL,74
740160,Frisia,NULL,74
740161,Dixonville,"Est. Fortín El Patria",74
740162,Batavia,NULL,74
740163,"Coronel Segovia",NULL,74
740164,"Nahuel Mapá",NULL,74
740165,Usiyal,NULL,74
740166,"Colonia Calzada",NULL,74
740167,Navia,NULL,74
740168,"La Maroma",NULL,74
740169,"Colonia Urdaniz",NULL,74
740170,Polledo,NULL,74
740171,Bagual,NULL,74
740172,"Casimiro Gómez",NULL,74
740174,"La Verde",NULL,74
740175,Anchorena,NULL,74
740176,Cochequingán,NULL,74
740177,"Vicente Dupuy",NULL,74
740178,"Martín de Loyola",NULL,74
740179,"El Porvenir",NULL,74
740180,"Nueva Constitución",NULL,74
740500,"El Durazno",Durazno,74
740501,"El Chorrillo","Chorrillo, Chorrillos",74
740502,"Piedra Blanca",Piedrablanca,74
740503,"Rincón del Este",NULL,74
740505,"San Roque",NULL,74
740506,"Potrero de los Funes",NULL,74
740507,Rosario,NULL,74
740508,"Cañada Honda",NULL,74
740509,"El Rincón",NULL,74
740510,"Los Cajones",NULL,74
740511,"Piedra Bola",NULL,74
740512,"Puerta Colorada",NULL,74
740513,"Laguna Larga",NULL,74
740514,"Las Barrancas",NULL,74
740515,Carolina,NULL,74
740516,Riocito,NULL,74
740517,"La Bajada",NULL,74
740518,"Paso de las Carretas","Dique Paso de las Carretas",74
740519,"San Pablo","San Pablo Norte",74
740520,"Cerro de Oro",NULL,74
740521,"Las Chacras",NULL,74
740522,"Cruz de Piedra",NULL,74
740523,"Las Vertientes","La Vertiente",74
740525,"La Majada",NULL,74
740526,Salinas,"Los Ranchos",74
740527,"Las Lomitas",Lomita,74
740528,"Rincón del Carmen",NULL,74
740529,Conlara,NULL,74
740530,Guzmán,NULL,74
740531,Tala,NULL,74
740532,"El Gigante",Gigante,74
740533,"Los Corrales",Corrales,74
740534,"San Lorenzo",NULL,74
740535,Socoscora,Socoscorra,74
740536,Rumiguasi,NULL,74
780002,"Rio Gallegos",NULL,78
780004,"Caleta Olivia",NULL,78
780006,"Pico Truncado",NULL,78
780008,"Puerto Deseado",NULL,78
780010,"Yacimientos Río Turbio",NULL,78
780012,"Las Heras","Est. Colonia Las Heras",78
780014,"Puerto San Julián",NULL,78
780016,"Comandante Luis Piedra Buena",NULL,78
780018,"28 de Noviembre",NULL,78
780020,"El Calafate",NULL,78
780022,"Perito Moreno","Lago Buenos Aires",78
780024,"Puerto Santa Cruz",NULL,78
780026,"Gobernador Gregores","Cañadón León",78
780028,"Los Antiguos",NULL,78
780030,"Mina 3",NULL,78
780032,"Cañadón Seco",NULL,78
780034,Rospentek,NULL,78
780035,"Estancia El Tero",NULL,78
780036,"Puesto Los Rubios",NULL,78
780037,"Puesto La Correntina",NULL,78
780038,"Estancia La Correntina",NULL,78
780039,"Estancia La Verdadera Arg.",NULL,78
780040,"Cerro León",NULL,78
780041,"Sección Laguna Salada",NULL,78
780042,"Fuentes del Coyle",NULL,78
780043,"Estancia Tapí Aike",NULL,78
780044,"Estancia María",NULL,78
780045,"Cancha Carrera",NULL,78
780046,"Estancia Las Tres Marías",NULL,78
780047,"Julia Dufour",NULL,78
780048,"El Turbio","Est. Gobernador Meyer",78
780049,"Estancia Punta Alta",NULL,78
780050,"Estancia Glencross",NULL,78
780051,"Puente Blanco",NULL,78
780052,"Comodoro Py",NULL,78
780053,"Estancia Rincón de los Morros",NULL,78
780054,"Ingeniero Cappa",NULL,78
780055,"Estancia Sofía",NULL,78
780057,"Estación Gobernador Moyano",NULL,78
780058,"Hotel Bella Vista",NULL,78
780059,"Capitán Eyroa",NULL,78
780060,"Estancia Paso del Medio",NULL,78
780061,"Estancia Palermo Aike",NULL,78
780062,"Comandante Piedra Buena",NULL,78
780063,"Campamento YPF Palermo Aike",NULL,78
780064,"Destacamento Policial Pali Aike",NULL,78
780065,"Estancia Pali Aike",NULL,78
780066,"Estancia Markatch Aike",NULL,78
780067,"Estancia Monte Aymond",NULL,78
780068,"Paso de Integración Austral",NULL,78
780069,"Cabo Vírgenes",NULL,78
780070,"Estancia Monte Dinero",NULL,78
780071,"Campamento YPF Cerro Redondo",NULL,78
780072,"Planta de Tratamiento de Petróleo YPF",NULL,78
780073,"Sección Gap",NULL,78
780075,"Sección Frailes",NULL,78
780076,"Estancia Punta Loyola",NULL,78
780077,"Estancia 3 de Enero",NULL,78
780078,"Estancia Don Bosco",NULL,78
780079,"Estancia Don Braulio",NULL,78
780080,"Chimen Aike",NULL,78
780081,"Punta Loyola",NULL,78
780082,"Estancia Cabo Buen Tiempo",NULL,78
780083,"Estancia Killik Aike Norte",NULL,78
780084,"Güer Aike",NULL,78
780085,"Estancia Guakenken Aike",NULL,78
780086,"Estancia San Cristóbal",NULL,78
780087,"Las Horquetas",NULL,78
780088,"Gobernador Mayer",NULL,78
780089,"Estancia Las Vegas",NULL,78
780090,"Estancia Camasú Aike",NULL,78
780091,"Estancia La Carolina",NULL,78
780092,"Estancia La Fe",NULL,78
780093,"Estancia Laguna Cifré",NULL,78
780094,"Estancia El Falso",NULL,78
780096,"Estancia La Carmen",NULL,78
780097,"Estancia Flora",NULL,78
780098,"Estancia Cañadón Seco",NULL,78
780099,"Puerto Coig","Puerto Coyle",78
780100,"Estancia Coy Inlet",NULL,78
780101,"Hotel Le Marchand",NULL,78
780102,"Estancia Ototel Aike",NULL,78
780103,"Estancia Domi Aike",NULL,78
780104,"Estancia Coy Aike",NULL,78
780105,"Estancia Moy Aike Grande",NULL,78
780106,"Estancia Moy Aike Chico",NULL,78
780107,Esperanza,NULL,78
780108,"Estancia Chali Aike",NULL,78
780109,"Estancia Río Pelque",NULL,78
780110,"Estancia El Chiripá",NULL,78
780111,"Estancia La Vanguardia",NULL,78
780112,"Estancia Ocho Hermanas",NULL,78
780113,"Estancia Librún",NULL,78
780114,"Estancia La Lolita",NULL,78
780115,"El Zurdo",NULL,78
780117,"Estancia Laguna del Oro",NULL,78
780118,"Estancia Nibepo Aike",NULL,78
780119,"Estancia Anita",NULL,78
780120,"Estancia Alice",NULL,78
780121,"Punta Bandera",NULL,78
780122,"Estancia Quién Sabe",NULL,78
780123,"Estancia Bonn Accord",NULL,78
780124,"Charles Fuhr",NULL,78
780125,"Río Bote",NULL,78
780126,"Estancia La Porfía",NULL,78
780129,"Estancia La Querencia",NULL,78
780130,"Estancia San Ernesto",NULL,78
780131,"Estancia La Sofía",NULL,78
780132,"Estancia La Herradura",NULL,78
780133,"Estancia La Irene",NULL,78
780134,"Estancia Luz Divina",NULL,78
780135,"La Leona",NULL,78
780137,"Estancia Nidaros",NULL,78
780138,"Estancia Santa Teresita",NULL,78
780139,"Estancia Los Hermanos",NULL,78
780140,"Estancia Helsinfors",NULL,78
780141,"Estancia La Silesia",NULL,78
780142,"Punta del Lago",NULL,78
780144,"Estancia Punta del Lago",NULL,78
780145,"Estancia San Agustín",NULL,78
780147,"Estancia Santa Margarita",NULL,78
780149,"Estancia Kaiken Aike",NULL,78
780150,Hostería,NULL,78
780151,"El Chaltén",NULL,78
780152,"Estancia La Isabelita",NULL,78
780154,"Estancia La Adriana",NULL,78
780155,"Estancia Hevia",NULL,78
780156,"Estancia La Federica",NULL,78
780157,"Estancia Kach Aike",NULL,78
780158,"Estancia El Cóndor",NULL,78
780159,"Estancia Maipú",NULL,78
780160,"Estancia El Castillo",NULL,78
780161,"Estancia Santa Angelita",NULL,78
780162,"Estancia Alta Vista",NULL,78
780163,"Estancia San Adolfo",NULL,78
780164,"Estancia Lago Tar",NULL,78
780165,"Estancia Río Meseta",NULL,78
780166,"Estancia La Vega",NULL,78
780167,"Estancia Los Cerros",NULL,78
780168,"Estancia La Lucía",NULL,78
780169,"Hotel Piedra Clavada",NULL,78
780170,"Tres Lagos",NULL,78
780171,"Estancia La Soriana",NULL,78
780172,"Estancia La Pampa",NULL,78
780173,"Estancia Punta Piedra",NULL,78
780174,"Estancia Mank Aike",NULL,78
780175,"Estancia Bajada de Los Orientales",NULL,78
780177,"Estancia El Cordero",NULL,78
780178,"Estancia La Australasia",NULL,78
780180,"Estancia El Tranquilo",NULL,78
780181,"Estancia La Meseta",NULL,78
780182,"Estancia Cóndor Cliff",NULL,78
780183,"Estancia Cerro Fortaleza",NULL,78
780186,"Estancia Las Torcazas",NULL,78
780187,"Estancia La Martina",NULL,78
780189,"Estancia La Entrerriana",NULL,78
780190,"Estancia Campamento",NULL,78
780191,"El Cerrito",NULL,78
780192,"Estancia Cerro Cuadrado",NULL,78
780195,"Estancia La Victoria",NULL,78
780196,"Estancia Los Menucos",NULL,78
780197,"Laguna Grande",NULL,78
780198,"Estancia San Pascual",NULL,78
780199,"Estancia La Delfina",NULL,78
780200,"Estancia La Julia",NULL,78
780202,"Estancia El Porvenir",NULL,78
780203,"Estancia La Pigmea",NULL,78
780204,"Estancia La Porteña",NULL,78
780205,"Estancia La Constancia",NULL,78
780206,"Estancia Las Lagunas",NULL,78
780207,"Estancia La Colmena",NULL,78
780208,"Estancia La Silvita",NULL,78
780209,"Estancia El Baile",NULL,78
780210,"Hotel Copen Aike",NULL,78
780212,"Puerto de Punta Quilla",NULL,78
780213,"Estancia La Pilar",NULL,78
780214,"Estancia Cañadón Grande",NULL,78
780215,"Estancia La Argentina",NULL,78
780216,"Estancia Cañadón Toro",NULL,78
780217,"Estancia Las Mercedes",NULL,78
780218,"Estancia Monte León",NULL,78
780219,"Estancia Cañadón Rancho",NULL,78
780221,"Estancia Santa Lucía",NULL,78
780222,"Estancia San Ramón",NULL,78
780223,"Estancia La Betty",NULL,78
780224,"Estancia La Susana",NULL,78
780225,"Estancia Rincón Grande",NULL,78
780226,"Estancia Cordón Alto",NULL,78
780227,"Estancia El Tordillo",NULL,78
780228,"Estancia Los Luises",NULL,78
780229,"Estancia Cañada de las Vacas",NULL,78
780230,"Estancia San Benito",NULL,78
780231,"Estancia La Sarita",NULL,78
780232,"Estancia La Confianza",NULL,78
780233,"Estancia Los Guindos",NULL,78
780234,"Estancia La Marina",NULL,78
780235,"Estancia Coronel",NULL,78
780236,"Bella Vista",NULL,78
780237,"Estancia Cerro Bombero",NULL,78
780239,"Estancia Mulak Aike",NULL,78
780240,"Estancia Río Seco",NULL,78
780241,"Estancia Los Molinos",NULL,78
780242,"Estancia La Celestina",NULL,78
780243,"Estancia Vega Grande",NULL,78
780244,"Destacamento Policial J. J. Albornoz",NULL,78
780245,"Estancia Isabel",NULL,78
780246,"Estancia María Rosa",NULL,78
780247,"Estancia La Rosita",NULL,78
780248,"Estancia La Alianza",NULL,78
780249,"Estancia San Lorenzo",NULL,78
780250,"Estancia Manantial Espejo",NULL,78
780251,"Estancia La Generosa",NULL,78
780252,"Estancia Poca Agua",NULL,78
780253,"Estancia El Carpincho",NULL,78
780254,"Estancia Los Machos",NULL,78
780255,"Estancia Mata Grande",NULL,78
780256,"El Salado",NULL,78
780257,"Estancia La Ventura",NULL,78
780258,"Estancia Loma Alta",NULL,78
780259,"Estancia Cerro Guacho",NULL,78
780260,"Estancia Los Toldos",NULL,78
780261,"Estancia Los Cisnes",NULL,78
780262,"Estancia Miraflores",NULL,78
780263,"Estancia La Margarita",NULL,78
780264,"Estancia 1º de Abril",NULL,78
780265,"Estancia La Flecha",NULL,78
780266,"Estancia 8 Hermanos",NULL,78
780267,"Estancia El Manantial de Arroz",NULL,78
780268,"Estancia La Primitiva",NULL,78
780269,"Estancia Cañadón Molinari",NULL,78
780270,"Estancia La Angostura",NULL,78
780271,"Estancia La Cabaña",NULL,78
780272,"Estancia La Lucha",NULL,78
780273,"Estancia La Siberiana",NULL,78
780274,"Estancia La Verde",NULL,78
780275,"Hotel Riera",NULL,78
780276,"Estancia Silvina",NULL,78
780277,"Tamel Aike",NULL,78
780278,"Hotel Las Horquetas",NULL,78
780279,"Estancia La Barranca Blanca",NULL,78
780280,"Estancia Los Faldeos",NULL,78
780281,"Estancia Tucu Tucu",NULL,78
780282,"Destacamento Policial Lago Cardiel",NULL,78
780283,"Estancia San José",NULL,78
780284,"Estancia La Primera Argentina",NULL,78
780285,"Estancia La Siberia",NULL,78
780287,"Estancia Las Coloradas",NULL,78
780289,"Estancia El Delfín",NULL,78
780290,"Estancia La Vidalita",NULL,78
780291,"Estancia La Cañada",NULL,78
780292,"Hotel Dos Manantiales",NULL,78
780293,"Río Olnie",NULL,78
780294,"Río Blanco",NULL,78
780295,"Lago Posadas",NULL,78
780296,"Estancia El Chacay",NULL,78
780297,"Bajo Caracoles",NULL,78
780298,"Estancia El Ghio",NULL,78
780300,"Estancia Casa de Piedra",NULL,78
780301,"Estancia La Paloma",NULL,78
780302,"Estancia La Oriental",NULL,78
780303,"Estancia Lago Belgrano",NULL,78
780304,"Estancia La Olguita",NULL,78
780305,"Estancia Cerro Guanaco",NULL,78
780306,"Estancia Telken",NULL,78
780307,"Chacra Marielita",NULL,78
780308,"Cabaña La Ascención",NULL,78
780309,"Cueva de Las Manos",NULL,78
780310,"Estancia Ramón Ruiz",NULL,78
780311,"Estancia Santa Rita",NULL,78
780312,"Estancia Los Mellizos",NULL,78
780313,"Estancia La Frisia",NULL,78
780314,"Cabaña Mallín Grande",NULL,78
780315,"Estancia La María",NULL,78
780316,"Estancia Pirámides",NULL,78
780317,"Estancia Vista Alegre",NULL,78
780318,"Estancia Balcarce",NULL,78
780320,"El Pluma",NULL,78
780321,"Estancia Pampa Alta",NULL,78
780322,"Estancia Pampa Verdún",NULL,78
780323,"Estancia Cerro Piedra",NULL,78
780324,"Estancia La Estela",NULL,78
780325,"Estancia Cerro Blanco",NULL,78
780326,"Estancia Juanita",NULL,78
780327,"Estancia Victoria",NULL,78
780328,"Estancia El Pluma",NULL,78
780329,"Estancia El Alfa",NULL,78
780330,"Estancia Perla Ivonne",NULL,78
780331,"Estancia El Cerrito",NULL,78
780332,"Estancia Bahía",NULL,78
780333,"Ingeniero Pallavicini",NULL,78
780334,"El Portezuelo",NULL,78
780335,"Estancia La Mata",NULL,78
780336,"Estancia San Pedro",NULL,78
780337,"Estancia Marta Esther",NULL,78
780338,"Estancia Los Granaderos",NULL,78
780339,"Estancia Santa Catalina",NULL,78
780340,"Estancia Cañadón Lago",NULL,78
780341,"Estancia Covadonga",NULL,78
780342,"Estancia Piedra Negra",NULL,78
780343,"Estancia El Matrero",NULL,78
780344,"Estancia Santa María",NULL,78
780345,"Tres Cerros",NULL,78
780346,"La Cabaña",NULL,78
780347,"Estancia Leonardo",NULL,78
780348,"Estancia La Matilde",NULL,78
780349,"Estancia Laura",NULL,78
780350,"Estancia La Chaira",NULL,78
780351,"Estancia La Enriqueta",NULL,78
780352,"Bahía Laura",NULL,78
780353,"Estancia El Mosquito",NULL,78
780354,"Estancia La Aurora",NULL,78
780355,"Estancia Cerro Panchos",NULL,78
780356,"Caleta Uruguay",NULL,78
780357,Tellier,NULL,78
780358,"Pampa Alta",NULL,78
780359,"Antonio de Biedma",NULL,78
780360,"Cerro Blanco",NULL,78
780361,"Ramón Lista",NULL,78
780362,Jaramillo,NULL,78
780363,"Estancia Las Tres Hermanas",NULL,78
780364,"Estancia Aguada Grande",NULL,78
780365,"Estancia Las Martinetas",NULL,78
780366,"Estancia El Laurel",NULL,78
780367,"Gobernador Moyano",NULL,78
780368,"Estancia Aguada del Cuero",NULL,78
780369,"Estancia La Huella",NULL,78
780370,"Estancia Sierras Blancas",NULL,78
780371,"Las Sierras",NULL,78
780372,"Estancia El Amanecer",NULL,78
780373,"Estancia San Miguel",NULL,78
780374,"Estancia La Vizcaína",NULL,78
780375,"Estancia Ochenta y Uno",NULL,78
780376,"Estancia San Francisco",NULL,78
780377,"Estancia Cholita",NULL,78
780378,"Estancia Argentina",NULL,78
780379,"Estancia Yuyo Moro",NULL,78
780380,"Estancia Dos Lagunas",NULL,78
780381,"Estancia La Chitita",NULL,78
780382,"Estancia Camerón",NULL,78
780383,"Estancia Saraí",NULL,78
780384,"Estancia El Trébol",NULL,78
780385,"Sección Centro Estancia El Escorial",NULL,78
780386,"Estancia El Escorial",NULL,78
780387,"Piedra Clavada",NULL,78
780388,"Estancia Piedra Clavada",NULL,78
780389,"Estancia La Isabel",NULL,78
780390,"Koluel Kaike","Koluel Kayke",78
780391,"Estancia La Manuelita",NULL,78
780392,"Estancia María Antonia",NULL,78
780393,Minerales,NULL,78
780394,"Estancia El Rancho",NULL,78
780395,Tehuelches,NULL,78
780396,"La Lobería",NULL,78
780397,"Fitz Roy",NULL,78
780398,"Estancia Floradora",NULL,78
780399,Mazarredo,NULL,78
780400,"Estancia La Madrugada",NULL,78
780401,"Estancia El Polvorín",NULL,78
780402,"Estancia La Central",NULL,78
780403,"Estancia La 36",NULL,78
780404,"Estancia San Juan",NULL,78
780405,"Estancia La Rosada",NULL,78
780406,"Estancia Aguada de las Ovejas",NULL,78
780407,"Cabo Blanco",NULL,78
780408,"Estancia La Aguada",NULL,78
780409,"Estancia La Estrella",NULL,78
780410,"Estancia La Violeta",NULL,78
780411,"Estancia El Chara",NULL,78
780412,"Estancia El Pajonal",NULL,78
780413,"Estancia CañadónVasco",NULL,78
780414,"Los Monos",NULL,78
780415,"Estancia del Vapor",NULL,78
780416,"Estancia Juana",NULL,78
780500,"La Dorotea","Estación La Dorotea",78
820002,Rosario,NULL,82
820004,"Villa Gobernador Gálvez","Gobernador Gálvez, Coronel Aguirre",82
820006,"Granadero Baigorria",Paganini,82
820008,Pérez,NULL,82
820010,Funes,NULL,82
820012,Soldini,NULL,82
820014,"San Lorenzo","Pedro Araya",82
820016,"Capitán Bermúdez","Juan Ortiz, Villa Cassini",82
820018,"Fray Luis Beltrán","Borghi,  Est.Tte.Cnel.Fr.L.Beltrán",82
820020,"Puerto General San Martín",NULL,82
820022,Roldán,Bernstadt,82
820024,"Santa Fe",NULL,82
820026,"Santo Tomé",NULL,82
820028,Recreo,NULL,82
820032,Rafaela,NULL,82
820034,Reconquista,NULL,82
820036,Avellaneda,"Est. Ewald",82
820038,"Venado Tuerto",..,82
820040,"Villa Constitución",NULL,82
820042,Esperanza,NULL,82
820044,Casilda,NULL,82
820046,"Cañada de Gómez",NULL,82
820048,"San Justo",NULL,82
820050,Rufino,NULL,82
820052,Firmat,NULL,82
820054,"Arroyo Seco","Posta de San Martín,Aguirre",82
820056,Gálvez,NULL,82
820058,Vera,"Jobson , Est. Gobernador Vera, Mariano Leiva",82
820060,Sunchales,NULL,82
820062,"San Jorge",NULL,82
820064,Carcarañá,NULL,82
820066,"San Cristóbal",NULL,82
820068,Coronda,NULL,82
820070,Ceres,NULL,82
820072,Tostado,"San Genaro",82
820074,"Villa Ocampo",NULL,82
820076,"Laguna Paiva","Reynaldo Cullen, Reinaldo Cullen",82
820078,"Las Rosas",NULL,82
820080,"San Carlos Centro",NULL,82
820082,"Las Parejas",Elisa,82
820084,Frontera,NULL,82
820086,Armstrong,NULL,82
820088,"El Trébol",NULL,82
820090,"San Javier",NULL,82
820092,"Villa Cañás",NULL,82
820094,Calchaquí,"Luis D'Abreu",82
820096,Totoras,"Santa Teresa",82
820098,"San Genaro","San Jenaro",82
820100,"San Genaro Norte","Villa Boita",82
820102,"Las Toscas",NULL,82
820104,Alcorta,NULL,82
820106,"San José de La Esquina",NULL,82
820108,Chabás,NULL,82
820110,Arequito,NULL,82
820112,Romang,NULL,82
820114,Elortondo,NULL,82
820116,"Chañar Ladeado",NULL,82
820118,Sastre,NULL,82
820120,"Empalme Villa Constitución",NULL,82
820122,Wheelwright,Duffy,82
820124,Malabrigo,"Colonia Ella,Ella",82
820128,Maciel,NULL,82
820130,"San Jerónimo Norte",NULL,82
820132,Correa,NULL,82
820134,Helvecia,NULL,82
820136,Teodelina,"Teodolina, San Marcelo",82
820138,"San Guillermo",NULL,82
820140,"Santa Isabel",NULL,82
820142,"Cañada Rosquín",NULL,82
820144,"María Juana",NULL,82
820146,Alvarez,NULL,82
820148,"Humberto Primo",NULL,82
820150,Acebal,NULL,82
820152,"Carlos Pellegrini",NULL,82
820154,Barrancas,NULL,82
820158,Suardi,NULL,82
820162,Fighiera,NULL,82
820164,"Máximo Paz","Est. Paz",82
820166,Nelson,NULL,82
820168,"Gobernador Crespo",Crespo,82
820170,Pilar,NULL,82
820172,Hughes,NULL,82
820174,"San Gregorio",NULL,82
820176,"Sancti Spiritu",NULL,82
820178,"María Teresa",NULL,82
820180,Piamonte,NULL,82
820182,"Monte Vera","Pueblo Pussio, Puccio",82
820184,Murphy,"Est. Muyphy, Chateaubriand",82
820186,"Villa Guillermina",NULL,82
820188,Pujato,Clodomira,82
820190,Bombal,NULL,82
820192,"Santa Teresa",NULL,82
820194,"Los Quirquinchos",NULL,82
820196,"María Susana",NULL,82
820198,"Villa Eloísa",NULL,82
820200,Oliveros,NULL,82
820202,Chovet,NULL,82
820204,Serodino,NULL,82
820206,Frank,NULL,82
820208,Arteaga,NULL,82
820210,Humboldt,NULL,82
820212,Florencia,NULL,82
820214,Hersilia,Ercilia,82
820216,Centeno,NULL,82
820218,"Villa Minetti","San Bernardo",82
820220,"Montes de Oca",NULL,82
820222,Peyrano,NULL,82
820224,"Moisés Ville",NULL,82
820226,"Villa Ana",NULL,82
820228,"San Jerónimo Sud",NULL,82
820232,"Villa Mugueta",NULL,82
820234,"La Gallareta",NULL,82
820236,Berabevú,NULL,82
820238,Fuentes,NULL,82
820240,"Santa Clara de Saguier",NULL,82
820242,"Coronel Bogado",NULL,82
820244,"Santa Clara de Buena Vista",NULL,82
820246,Melincué,"Est. San Urbano",82
820248,Carreras,NULL,82
820250,"Jesús María",Timbúes,82
820252,Tortugas,NULL,82
820254,"Santa Rosa de Calchines",NULL,82
820256,Gaboto,NULL,82
820258,"Pueblo Esther",NULL,82
820260,Alejandra,NULL,82
820262,"Diego de Alvear",NULL,82
820264,"Salto Grande","Froilán Palacios",82
820266,Sanford,NULL,82
820268,"San Martín de las Escobas",NULL,82
820270,"Desvío Arijón",NULL,82
820272,Videla,NULL,82
820274,"General Lagos",NULL,82
820276,"Los Molinos",NULL,82
820278,Maggiolo,NULL,82
820280,Monje,NULL,82
820282,"Llambí Campbell",NULL,82
820284,Carmen,NULL,82
820286,"Villa Trinidad",NULL,82
820288,Progreso,NULL,82
820290,"Zenon Pereyra",NULL,82
820292,"La Criolla"," Est. Cañadita",82
